729;135;84;56;RANDLISH;x
730;135;84;135;RIPLASH;x
731;120;116;144;AMBER LEDGE;x
732;120;47;62;KUM'UYA;x
733;66;116;225;LAKE KUM'UYA;x
734;64;116;144;COLDROCK;x
735;17;71;225;LAKE;x
736;111;84;21;NJORD;x
737;133;126;99;ABANREACH;x
738;111;47;21;UNU'PE;x
739;120;86;56;LELE;x
740;144;86;56;BARUN;x
741;231;129;69;HOTFIELD;x
742;212;38;90;LEI SHI;x
743;176;129;69;SPRINGSTEAM;x
744;159;58;63;MAGMOTH;x
745;64;116;66;STEELJAW;x
746;116;84;92;ELDRA'NATH;x
747;116;84;36;WINRET;x
748;116;51;36;WINTERFIN;x
749;131;131;30;EN'KILAH;x
750;184;97;63;TAUNKA'LE;x
751;219;131;30;FROZEN REACH;x
752;219;88;63;COLDWALL;x
753;116;51;81;NEXUS;x
754;17;208;225;STEAM SPRINGS;x
755;17;208;148;STEAM SPRINGS;x
756;17;99;148;WINTERGRASP RIVER;x
757;17;99;99;FRENZYHEART RIVER;x
758;17;60;99;RAINSPEAKER RAPIDS;x
759;17;60;167;BITTERTIDE LAKE;x
760;17;60;212;SEABREACH FLOW;x
761;17;150;212;RIVER'S HEART;x
762;135;131;90;ULDUAR;x
763;169;129;86;MARISTA;x
764;114;71;86;UNGA INGOO;x
765;169;131;126;DOMINANCE;x
766;169;99;126;CRO'AKA;x
767;48;60;152;DOJAN;x
768;133;66;92;IAHIENAL;x
769;30;101;54;SHEN-ZIN;x
770;66;66;92;ZABANA;x
771;66;182;92;KWEGSQOA;x
772;107;79;66;TUNKA'LO;x
773;111;34;90;NIDAVELIR;x
774;135;66;90;SNOWDRIFT;x
775;99;66;90;BOULDERCRAG;x
776;54;81;90;VALKYRION;x
777;54;81;58;ROHEMDAL;x
778;92;45;58;BOR'S BREATH;x
779;54;45;58;FROSTHOLD;x
780;79;171;109;FOOT STEPPES;x
781;178;171;109;ARRA;x
782;49;103;58;SNOWBLIND;x
783;49;103;109;RICKET;x
784;49;47;109;GARM;x
785;214;101;51;BRUNNHILDAR;x
786;107;47;109;SIFRELDAR;x
787;107;131;66;WINTER VALLEY;x
788;107;79;150;DUN NIFFELEM;x
789;107;146;193;FROSTFIELD;x
790;111;152;141;THUNDERFALL;x
791;107;101;116;FJORN;x
792;255;200;91;RAINSPEAKER;x
793;137;116;92;WILDGROWTH;x
794;28;159;107;WINTERGROWTH;x
795;83;0;153;FRENZYHEART;x
796;181;116;49;SAPPHIRE HIVE;x
797;28;227;51;NOZRONN;x
798;28;135;51;KARTAK;x
799;105;137;155;WAYGATE CENTRAL;x
800;15;120;90;KRONDOL;x
801;120;90;24;NESINGWARY;x
802;15;126;45;GORL'RO;x
803;64;120;51;SPLURSH;x
804;64;203;90;SPEARBORN;x
805;137;161;99;BONEFIELDS;x
806;100;227;51;NORTH RAINCOAST;x
807;78;115;81;GLUMR;x
808;60;84;47;STORMWRIGHT;x
809;60;84;92;SPLURMURSLR;x
810;60;114;17;GURGRL;x
811;39;131;126;ANGRATHAR;x
812;113;146;94;VILEHOLD;x
813;83;129;150;SELFORS;x
814;113;176;204;BERUFELL;x
815;113;146;204;HOSKULDSAR;x
816;83;194;196;MORD'RETHAR;x
817;47;97;176;AN'MARKUS;x
818;94;97;176;GUODALIR;x
819;75;97;135;SKALMARNES;x
820;114;97;135;SILENTREACH;x
821;139;129;150;DIDRUNG;x
822;84;92;204;NARFEYRI;x
823;84;141;204;KORI;x
824;99;129;150;ICE VALLEY;x
825;190;63;120;BALARGARDE;x
826;161;94;204;NJORNDAR;x
827;161;141;204;HELGAFJALL;x
828;99;94;120;FERSTIKLA;x
829;113;146;137;YMIRHEIM;x
830;58;129;150;HOLMSLATR;x
831;232;232;26;ALFRAN;x
832;255;252;143;FELELIR;x
833;196;232;122;ALETHRAS;x
834;209;143;18;MYEHONA;x
835;28;86;161;DECREPIT FLOW;x
836;83;121;161;MIRROR OF TWILIGHT;x
837;30;62;54;ANGLERWHARF;x
838;30;62;94;NARSONG;x
839;94;62;94;SARJUN;x
840;48;100;152;THUNDERCLEFT;x
841;107;101;54;KRASARANG;x
842;107;131;116;BAYMOUTH;x
843;74;90;80;HIGHCALERE;x
844;39;131;116;COBLIN;x
845;39;99;116;GARHILL;x
846;39;69;116;NORTHCAPE;x
847;107;156;174;OIL LAKES;x
848;34;146;96;JI'KALAK;x
849;103;129;186;HIL'DOR;x
850;103;66;94;BATTOK'ALOR;x
851;103;129;94;AISZUL'DO;x
852;163;165;231;TINKERBOOM;x
853;119;36;121;DRAGON ISLES;x
854;229;165;231;WRENCHPORT;x
855;114;90;141;KHAGRIHM;x
856;114;154;141;THIRYA;x
857;182;111;107;BLACK COAST;x
858;135;39;51;GLAIVE ISLE;x
859;184;39;51;MOUTH OF DRAGON;x
860;141;90;141;GREAT SEA;x
861;190;47;27;AYLYSAE;x
862;153;74;38;SILLIA;x
863;114;63;40;CAYRYNN;x
864;112;47;18;NYTHINDAE;x
865;171;61;104;TIANSHI;x
866;141;61;34;ARIMARA;x
867;207;69;24;KYNRYSSIA;x
868;143;76;60;ELEAE;x
869;141;58;39;MENE;x
870;170;63;39;KARAETH;x
871;192;101;66;SALAETH;x
872;149;63;29;SAESIA;x
873;202;77;28;YEALLAES;x
874;133;82;71;SITERAN;x
875;170;69;46;SINNAYA;x
876;143;57;37;THYNYSEA;x
877;118;52;45;ELIRII;x
878;127;194;104;SHIZU ZHU;x
879;169;56;44;METARRE;x
880;127;92;41;E'NYSSEA;x
881;132;91;32;MYTYELL;x
882;176;116;31;YENYSSEA;x
883;170;124;57;Y'THAE;x
884;152;101;56;ANAENYA;x
885;127;78;36;TAONG DONG HU;x
886;119;71;30;ERAI;x
887;171;200;255;CHANG WUZAIRE;x
888;65;40;30;DIRALENE;x
889;94;53;35;SILSERA;x
890;115;77;32;TRILEA;x
891;83;51;39;MELARIA;x
892;98;41;19;SHELYSEA;x
893;124;64;40;SYLEASA;x
894;92;40;16;LEHARA;x
895;131;57;24;DANNAR;x
896;143;97;84;VELANAI;x
897;100;64;54;LENVARIA;x
898;140;109;63;IRERIN;x
899;171;200;36;ILOMBEHB;x
900;136;95;36;LELADRIETH;x
901;255;64;0;FASOJOHL;x
902;141;67;43;LLARINAR;x
903;84;64;203;LYUGSHIO;x
904;106;67;50;LAVANNA;x
905;127;59;29;KANYSA;x
906;160;74;35;NYTANELLE;x
907;84;64;33;FAKE-WIK;x
908;177;117;81;MELEANNA;x
909;120;59;45;UYRNAE;x
910;252;130;185;NEOXYSU;x
911;252;130;36;BINCHANG HU;x
912;107;58;19;DAERYN;x
913;147;79;27;LANRYSSIA;x
914;112;67;32;GRATERAN;x
915;137;89;73;IRNAE;x
916;148;64;36;NYTEANNA;x
917;129;56;45;NARAI;x
918;136;23;36;HU CAN;x
919;168;49;27;NALEATH;x
920;147;51;19;SOLYSSA;x
921;194;73;33;AETHAMA;x
922;124;55;33;DELANASHA;x
923;118;56;24;TESNAI;x
924;235;101;194;TAO ISTE;x
925;92;50;28;SILAENIA;x
926;170;114;71;SALIA;x
927;116;64;24;YLLAENIA;x
928;94;34;18;AYNAS;x
929;235;101;54;TANTSUNG DAN;x
930;120;60;44;ULLIA;x
931;90;37;23;ALAILENAI;x
932;183;35;152;TONG JAN GU;x
933;185;91;55;NYRIDRINA;x
934;132;82;63;ELALYSSA;x
935;168;56;41;ANANEA;x
936;128;37;24;HELEAE;x
937;132;90;43;LELAEA;x
938;78;51;20;EMYURAE;x
939;174;174;94;FAR SOUTHREACH;x
940;103;66;39;VITHEA;x
941;155;93;46;LARI;x
942;71;51;39;RELRIA;x
943;81;38;13;VINAVARIA;x
944;116;66;37;BECARELA;x
945;86;61;31;YAENYA;x
946;111;72;23;FILENNA;x
947;73;34;15;LILETHIS;x
948;104;66;46;FELAELLAS;x
949;30;180;94;YANZHI HONG;x
950;163;108;129;KITLOPE;x
951;120;150;174;LOIITHINOCKAER;x
952;120;109;174;SEBUNTAU;x
953;203;100;74;KWARKIZE;x
954;203;150;74;TUKETU;x
955;203;150;135;ALO;x
956;163;150;135;TRUTHSCAR;x
957;164;57;76;DIMMUSSAIVE;x
958;164;57;35;KWEKKOISSE;x
959;126;57;35;USHOL;x
960;126;78;60;FIRE STONE;x
961;168;98;60;HECUW;x
962;126;98;60;LOIHI;x
963;111;83;60;INTIERI;x
964;73;83;60;SYDOWEL;x
965;156;107;105;SAIKOGWU;x
966;156;107;60;ORENDA;x
967;171;96;0;ROCKTAIL;x
968;171;65;0;MACHMA;x
969;171;65;66;KWONTOCH;x
970;171;131;66;MANTLE ROCK;x
971;120;153;66;MASKA;x
972;171;153;66;KWAHKUE;x
973;166;129;70;FREEBLUFF;x
974;166;129;126;VINATIRAR;x
975;114;129;126;SNOWHOOF;x
976;155;161;85;UWU;x
977;155;161;126;UNUW;x
978;116;62;170;KNIKKI;x
979;163;62;170;HONON;x
980;198;105;48;ZIRANAAR;x
981;163;105;48;TWO EARTHS;x
982;163;102;109;VUNIVAWI;x
983;163;102;84;CANIRAEK;x
984;163;68;84;KNOSTAH;x
985;43;85;50;CEMMIO;x
986;43;85;84;SONAACKUKI;x
987;43;65;84;MONOLITH GLEN;x
988;83;52;84;LONGWIND;x
989;43;52;84;WEATHSPEAR;x
990;115;134;126;GUHMAK;x
991;116;140;159;PLAINSTREAM;x
992;60;140;159;SPRINGROAR;x
993;60;140;126;BRAVEWIND;x
994;96;161;157;HOTOTO;x
995;60;161;157;WILDTALON;x
996;186;140;72;CALOMON ISLES;x
997;122;70;120;PHANKO;x
998;108;78;29;DAERENA;x
999;120;91;92;PINADA;x
1000;120;124;92;THORNSNARL;x
1001;155;159;150;HIRSATEER;x
1002;120;159;150;ADANIR;x
1003;152;74;150;STEELRAGE;x
1004;114;74;150;WINDSOAR;x
1005;159;103;150;ACINYE;x
1006;159;157;150;HAWKWIND;x
1007;201;155;163;ACAERAEE;x
1008;159;155;163;DARKSHIELD;x
1009;179;255;207;HUNTER RISE;x
1010;179;216;207;ELDER RISE;x
1011;216;216;207;SPIRIT RISE;x
1012;216;170;238;EAST MESA;x
1013;120;35;65;PROUDWATCH;x
1014;120;79;65;SUNRAGE;x
1015;139;79;98;ULABRIAT;x
1016;113;79;98;FAGRALEE;x
1017;113;79;65;AUBRAYE;x
1018;135;63;98;CATHAYEZ;x
1019;81;63;98;CREROS;x
1020;101;135;36;ZHU;x
1021;204;170;33;OGUDEI;x
1022;30;135;36;ZHU'S DESCENT;x
1023;190;234;249;ICE RIDGE;x
1024;30;178;36;LION COVE;x
1025;234;201;108;WORLD'S PRECIPICE;x
1026;237;143;151;EANORAH;x
1027;131;156;90;KORJA;x
1028;169;156;126;BLACKSAND;x
1029;210;148;112;FALLSONG;x
1030;169;94;126;DAWNCHASER;x
1031;210;194;112;HORUKUT;x
1032;131;96;90;GORAI-DOAN;x
1033;81;63;65;UNAREVAKE;x
1034;174;124;89;GUGGEL;x
1035;174;124;42;EK'EVEG;x
1036;92;111;107;ULGRAK;x
1037;225;141;58;JUNKWATT;x
1038;236;212;126;MOGU'SHAN;x
1039;210;122;81;RUSTBOLT;x
1040;129;184;58;SCRAPBONE;x
1041;137;103;116;GRUM;x
1042;76;156;116;SHIPWRECK;x
1043;150;161;161;WINTERGRASP;x
1044;51;118;161;SUNKEN RING;x
1045;24;96;161;EASTSPARK;x
1046;11;161;161;BROKEN TEMPLE;x
1047;11;124;161;CHILLED QUAGMIRE;x
1048;107;137;135;BLACKMANE;x
1049;107;84;11;CHICH-RAL'TAN;x
1050;154;84;11;BREK'SHAIM;x
1051;189;84;129;SHANGO'ALOR;x
1052;163;137;11;WHISPERCLOUD;x
1053;107;77;135;MAKER'S PERCH;x
1054;107;178;135;NALAK'SHA;x
1055;141;238;165;KORUNE;x
1056;236;238;165;KARDAK'AHAR;x
1057;141;208;39;MOGU'GAR;x
1058;141;36;39;THAR-DAR;x
1059;141;124;39;WESTERNFOG;x
1060;84;169;123;MANTI'VESS;x
1061;84;103;66;KA'DIXXAT;x
1062;132;141;176;STINGING TRAIL;x
1063;58;129;109;SONG-HUN;x
1064;201;146;56;SHEK'ZEER;x
1065;201;146;93;KARANOSH;x
1066;201;109;56;ILIKKAX;x
1067;35;146;84;KOR'VESS;x
1068;35;71;84;RIKKILEA;x
1069;35;114;122;BREWGARDEN;x
1070;193;88;56;ZAN'VESS;x
1071;132;64;114;HUKKIR'LAM;x
1072;132;88;56;VE'KAM;x
1073;201;184;93;KYPARI ZAR;x
1074;201;111;93;KYPARI IK;x
1075;122;184;93;MAZU;x
1076;103;77;33;SOGGY;x
1077;62;77;33;KZA'VEXXI;x
1078;156;77;33;STAR PLAINS;x
1079;87;59;124;KLAXXI'VESS;x
1080;173;75;31;WRITHINGWOOD;x
1081;108;81;146;KAIN-QUD;x
1082;101;152;139;GURTHAN;x
1083;176;84;56;KYPARI VOR;x
1084;107;36;124;NIUZAO;x
1085;66;36;124;SRA'THIK;x
1086;124;26;41;ZHAL'MAR;x
1087;118;86;124;VITHURAK;x
1088;159;86;124;JU'MAN;x
1089;216;26;176;SRA'VESS;x
1090;124;26;176;KZZOK;x
1091;124;26;105;IKZ'KA;x
1092;216;26;90;SHAN'ZE DAO;x
1093;135;26;90;DAO'SHAN;x
1094;176;26;90;GO'LAO;x
1095;148;36;124;SIK'VESS;x
1096;208;36;124;RENSAI;x
1097;208;36;79;CHING PANG;x
1098;169;73;39;PALEWIND;x
1099;114;43;39;GAO-RAN;x
1100;178;43;39;YAUNDUM;x
1101;178;66;39;DUSKLIGHT;x
1102;84;36;39;BATAAR;x
1103;178;118;39;BURILGI;x
1104;131;73;39;LONGYING;x
1105;96;36;39;OSUL;x
1106;163;36;39;GAI-CHO;x
1107;238;36;39;KRI'VESS;x
1108;208;36;39;DEADTALKER;x
1109;35;49;122;CHING KAI;x
1110;35;90;122;XOM JUCH;x
1111;180;71;77;LEI SHEN;x
1112;180;135;77;VAN ZHU'NOD;x
1113;180;81;77;DRAOM TAESH;x
1114;180;81;109;SOSLIG REN;x
1115;86;141;139;JORGUVA;x
1116;86;101;103;BAO TCHANG;x
1117;111;81;180;FAUK'SHED BOD;x
1118;86;63;139;ZEB'TULA;x
1119;141;101;103;ZISE;x
1120;41;81;180;ZA'TUAL;x
1121;81;81;180;IHGALUK;x
1122;34;124;39;YU'LON;x
1123;184;73;109;JADEHEART;x
1124;180;90;109;ORCHID;x
1125;180;73;43;SHADYBRANCH;x
1126;180;36;43;FOXGROVE;x
1127;208;73;90;SHANGVALE;x
1128;231;152;54;DAWNBLOSSOM;x
1129;152;122;56;SILKWOOD;x
1130;152;122;99;SERPENTHILL;x
1131;34;88;99;ARBORETUM;x
1132;96;62;54;GREENSTONE;x
1133;163;178;92;JADESHAPE;x
1134;231;81;54;YOUNG-SOO;x
1135;163;105;92;YUZHAO;x
1136;86;178;92;SRI-LA;x
1137;56;152;109;PEARLFIN;x
1138;56;152;54;DREAMER'S PAVILLON;x
1139;56;120;54;MOONWATER;x
1140;165;152;109;SLINGTAIL;x
1141;43;99;109;BAMBOOWILD;x
1142;56;86;109;SAKURAI;x
1143;56;114;109;PAW'DON;x
1144;197;204;58;VERIDIAN;x
1145;56;204;58;WAYWARD;x
1146;118;99;58;TWINSPIRE;x
1147;56;64;109;GORMAL;x
1148;96;105;54;NECTARBREEZE;x
1149;107;240;109;CHO;x
1150;141;64;109;LEI WUDE;x
1151;156;58;20;CHUN TIAN;x
1152;156;58;163;THUNDERPAW;x
1153;23;146;77;MEI LI-SA;x
1154;23;58;20;WAXWOOD;x
1155;231;118;171;HONEYDEW;x
1156;86;201;73;SPIRITSONG;x
1157;69;171;58;THUNDERHOLD;x
1158;231;118;62;RONGYAN HOU;x
1159;231;77;103;SWIRLWIND;x
1160;231;54;62;ENLIGHTENMENT;x
1161;150;47;96;LAHOU MU;x
1162;231;54;154;EXCLAMATION;x
1163;56;84;161;GROOKIN;x
1164;31;46;88;DOOKIN;x
1165;219;46;88;JADE JUNGLE;x
1166;129;46;88;JADE OVERLOOK;x
1167;56;152;161;JADE AERIE;x
1168;81;122;99;FOREST HEART;x
1169;49;165;134;CHI HU'ANDI;x
1170;110;165;134;GONG OF HOPE;x
1171;231;103;54;WINDWARD;x
1172;231;141;54;SLITHERSCALE;x
1173;176;108;41;SUNGLIDE;x
1174;34;109;39;WINDSPIRE;x
1175;29;114;55;TEN THUNDERS;x
1176;49;189;92;TIDEVIEW;x
1177;49;114;92;GAN SHI;x
1178;49;66;92;LOSTWOODS;x
1179;204;199;33;HALFHILL;x
1180;204;225;33;VERDANT BELT;x
1181;234;242;33;HEARTLAND;x
1182;204;242;33;GAI LAN;x
1183;165;201;33;THIEFPLAIN;x
1184;124;201;33;STORMSTOUT;x
1185;62;146;33;STONEPLOW;x
1186;90;146;33;TORJARI;x
1187;62;114;33;DUSTBACK;x
1188;98;176;52;PAOQUAN;x
1189;62;111;33;SINGMARSHES;x
1190;159;111;33;SKYRANGE;x
1191;159;64;33;KUNZEN;x
1192;204;39;64;NEW CIFERA;x
1193;135;39;64;KROSH;x
1194;169;39;64;SPRINGTAIL;x
1195;234;201;33;CATTAIL;x
1196;204;118;33;THUNDERFOOT;x
1197;204;101;33;SHEEPFIELD;x
1198;204;186;33;SHANG;x
1199;204;88;33;GRASSYCLINE;x
1200;204;54;33;SUNSOAK;x
1201;116;130;64;SILKENFIELD;x
1202;204;114;33;SALYIN;x
1203;204;146;33;VERMING;x
1204;90;90;81;WINDEDGE;x
1205;90;114;81;SAURHOLLOW;x
1206;169;156;186;CHI-JI;x
1207;116;60;152;DEEPWILD;x
1208;174;83;42;SHARTASK;x
1209;137;92;42;OZGES;x
1210;137;41;42;BEASTTUSK;x
1211;177;105;76;NEGGAR;x
1212;177;105;42;JOS'ERA;x
1213;129;105;42;BEATSPINE;x
1214;184;94;42;SHADOWMANE;x
1215;155;129;42;FELGAR;x
1216;155;76;42;BOATMURDER;x
1217;210;129;42;BAEL MINES;x
1218;255;157;105;GROUNDMASTER;x
1219;255;131;105;HEK'O;x
1220;255;131;90;CANYONMENTOR;x
1221;242;75;42;AGAMAGGAN'S TEMPLE;x
1222;242;75;127;AGAMAGGAN'S REST;x
1223;242;75;83;AGATHELOS;x
1224;153;75;42;RAZORFLANK;x
1225;194;174;54;BAITER CHU;x
1226;146;89;42;SANDWATCHER;x
1227;184;89;42;ZENRAK;x
1228;184;133;42;KRAULSHAPER;x
1229;161;135;61;OKAKRAL;x
1230;161;135;42;CALLER'S CHAMBER;x
1231;255;101;145;AISI TEBO;x
1232;124;100;42;BONE PILE;x
1233;170;118;116;HAWTHORNE;x
1234;189;116;133;SLICKY STREAM;x
1235;146;148;208;SPIRITSONG LAKE;x
1236;92;73;109;LAKE;x
1237;81;191;180;LAKE;x
1238;81;43;180;LAKE;x
1239;81;139;180;LAKE;x
1240;81;43;109;LAKE;x
1241;81;182;195;UNCHARTED SEA;x
1242;197;94;182;UNCHARTED SEA;x
1243;81;126;161;NARSONG TRENCH;x
1244;170;118;90;TWINBRAID;x
1245;96;133;219;SARJUN DEPTHS;x
1246;32;133;219;NAYELI LAGOON;x
1247;79;149;114;NAYELI LAGOON;x
1248;182;133;219;NAYELI LAGOON;x
1249;150;182;182;DOJANI RIVER;x
1250;88;118;182;KRASARANG RIVER;x
1251;90;126;152;YAN-ZHE RIVER;x
1252;90;94;152;YAN-ZHE RIVER;x
1253;169;184;182;YAN-ZHE RIVER;x
1254;169;184;225;GILDING STREAM;x
1255;169;79;152;GILDED FAN;x
1256;169;126;152;CATTAIL LAKE;x
1257;169;79;225;POOLS;x
1258;146;148;109;INKGILL MERE;x
1259;187;168;154;LAKE;x
1260;146;114;244;LAKE;x
1261;146;212;244;LAKE;x
1262;146;148;244;LAKE;x
1263;79;124;124;WHITEPETAL LAKE;x
1264;116;182;182;POOLS OF POWER;x
1265;43;182;182;LEI SHI;x
1266;79;101;156;LAKE;x
1267;79;51;156;LAKE;x
1268;79;51;124;LAKE;x
1269;79;51;227;LAKE;x
1270;79;101;208;LAKE;x
1271;187;101;154;LAKE;x
1272;79;51;206;LAKE OF STARS;x
1273;189;182;201;GOKK'LOK SHALLOWS;x
1274;189;116;201;GOKK'LOK SHALLOWS;x
1275;54;54;176;MUCKSCALE SHALLOWS;x
1276;54;105;204;MUCKSCALE SHALLOWS;x
1277;210;118;90;FORT MANE;x
1278;54;146;176;GOKK'LOK SHALLOWS;x
1279;210;100;42;OAKCUT;x
1280;156;135;111;WESTERSEA;x
1281;210;100;90;HELAU;x
1282;199;146;176;WESTERSEA;x
1283;255;197;44;SUNTOTEM;x
1284;255;197;113;JEDET;x
1285;255;197;72;KOGAVI;x
1286;130;92;99;FROZEN SEA;x
1287;88;139;137;MOA'KI HARBOR;x
1288;141;139;137;KILI'UA'S ATOLL;x
1289;141;156;214;COLDWIND BAY;x
1290;96;126;214;STRAIT OF COLDARRA;x
1291;52;126;214;GLIMMER BAY;x
1292;255;197;90;CRAGAL;x
1293;146;105;65;TAWA'NE;x
1294;221;247;192;COAST OF CONQUESTS;x
1295;120;105;65;TALLGRASS;x
1296;120;78;65;KARA'NEER;x
1297;139;112;67;GAHROOT;x
1298;139;112;35;VYULA;x
1299;120;112;35;UNA'FE;x
1300;120;142;87;IVARE;x
1301;120;131;87;DEATHFRINGE;x
1302;234;109;124;RAMKAHEN;x
1303;255;28;71;NEFERSET;x
1304;255;212;88;TOL'NARIV;x
1305;186;212;88;DULIZED;x
1306;195;126;88;SUNSTONE;x
1307;138;96;89;KHARTUT;x
1308;138;146;89;NAHOM;x
1309;90;96;89;TAMMANO;x
1310;141;184;131;AKHENET;x
1311;234;171;124;MAR'AT;x
1312;30;101;145;VADRINE;x
1313;234;109;73;TAHRET;x
1314;234;184;131;PHEDATHI;x
1315;135;109;124;SAHKET;x
1316;135;191;124;HELHUVIP;x
1317;116;171;124;ORSIS;x
1318;165;107;124;AMMON;x
1319;54;71;94;TA-KEMET;x
1320;64;107;124;AN'BARHAN;x
1321;39;171;124;KHINTASET;x
1322;64;60;124;VIR'SAR;x
1323;99;109;73;MOONSUPH;x
1324;103;60;124;AAMSK;x
1325;255;28;26;SOUTH WIND;x
1326;124;28;26;KUBITIS;x
1327;154;0;71;SUNWATCHER;x
1328;124;92;26;SUNSUPH;x
1329;255;124;88;ASOVA;x
1330;255;58;71;HAMATEP;x
1331;255;137;135;OORF;x
1332;120;131;65;NESTCROOK;x
1333;73;139;92;MUHIDA;x
1334;148;94;0;ZUL'FARRAK;x
1335;236;229;0;GADGETZAN;x
1336;227;186;0;WATERSPRING;x
1337;208;152;118;NORTHROCK;x
1338;208;109;118;WAVESTRIDER;x
1339;208;152;0;NOONSHADE;x
1340;195;189;0;SANDSORROW;x
1341;195;101;0;WAG'TAN;x
1342;236;229;148;NOXIOUS;x
1343;255;163;81;DUNEMAUL;x
1344;255;163;195;CAVERNS OF TIME;x
1345;255;163;129;VOLUND;x
1346;214;79;0;RNIASASS;x
1347;167;162;105;JAG'TAR;x
1348;182;163;79;NVIAMAS;x
1349;182;163;129;SOUTHBREAK;x
1350;114;79;0;ALLAEIS;x
1351;195;84;92;THISTLESHRUB;x
1352;201;219;193;ULDUM;x
1353;141;135;0;SOUTHMOON;x
1354;227;135;0;EASTMOON;x
1355;45;166;52;ZALMEA;x
1356;90;38;216;TWINS THRONES;x
1357;129;66;197;MURCEVIN;x
1358;86;115;225;STAGHELM;x
1359;208;60;197;VALOR;x
1360;102;72;141;HIVE'ASHI;x
1361;58;72;141;CRYSTALVALE;x
1362;56;39;77;ISHRAK;x
1363;109;21;69;HIVE'ZORA;x
1364;156;49;135;WATERSCAR;x
1365;96;66;152;SCARAB WALL;x
1366;96;66;221;HAASRA;x
1367;45;31;103;ASHAKX;x
1368;111;31;103;HIVE'REGAL;x
1369;208;101;197;XERNANNOSS;x
1370;129;101;197;SOUTHWIND;x
1371;41;38;216;SKEREZZIZ;x
1372;56;127;216;TUG'RANN;x
1373;129;127;216;KAG'RAM;x
1374;0;161;84;ELDRETH ROW;x
1375;0;193;154;AVALUNE;x
1376;0;105;84;WARPWOOD;x
1377;114;105;84;DUMONT;x
1378;0;84;106;ESTULAN;x
1379;0;86;77;ISHELEAN;x
1380;81;81;51;FRAYFEATHER;x
1381;0;129;51;ISILDIEN;x
1382;86;84;106;ELUNAR;x
1383;153;131;80;SOLARSAL;x
1384;99;51;69;WYHELLY;x
1385;34;167;41;RAVENWIND;x
1386;34;69;80;ATAYA;x
1387;49;120;80;ONEIROS;x
1388;107;120;80;FEHIS;x
1389;101;69;0;DREAM BOUGH;x
1390;189;167;41;EL'DRATIR;x
1391;76;138;75;MOJACHE;x
1392;39;138;37;PHE'LLU;x
1393;79;144;9;LARISS;x
1394;87;184;9;CIFONILL;x
1395;0;75;37;WOODPAW;x
1396;39;75;37;SHADEBOUGH;x
1397;0;41;37;DARKMIST;x
1398;50;81;131;EMYILOND;x
1399;124;81;131;ASANNAES;x
1400;92;103;37;ARNLUMA;x
1401;167;186;67;SKYPEAK;x
1402;174;36;4;E'THOK;x
1403;148;36;45;WHITEREACH;x
1404;131;0;30;WAHKAN;x
1405;99;36;45;HIGHPERCH;x
1406;54;0;49;DARKCLOUD;x
1407;124;43;88;SEGENAM;x
1408;122;71;9;SPLITHOOF;x
1409;163;30;9;FREEWIND;x
1410;103;30;9;WINDBREAK;x
1411;103;69;9;IRONSTONE;x
1412;197;0;30;MIRAGE;x
1413;120;88;30;WEAZEL;x
1414;120;43;30;RUSTMAUL;x
1415;197;109;58;TAHONDA;x
1416;146;17;58;SALTYSAND;x
1417;118;66;84;SHOBASSA;x
1418;58;66;84;KRAGRAK;x
1419;236;101;84;CANDLEGOR;x
1420;137;32;121;SUN AERIE;x
1421;137;95;121;BULWARK;x
1422;189;95;121;JAMBA'RRAK;x
1423;189;132;124;MARAUDON;x
1424;189;154;149;DHEZGIH;x
1425;189;183;149;GELKIS;x
1426;133;183;149;SAR'THERIS;x
1427;98;183;126;SHADOWPREY;x
1428;214;183;116;MANNOROC;x
1429;246;183;86;DHURRAH;x
1430;246;206;192;KORMEK;x
1431;193;206;192;KHELNIN;x
1432;120;128;150;MAGRAM;x
1433;229;184;182;SHADOWBREAK;x
1434;193;206;242;SHIRRES;x
1435;120;184;150;KOLKAR;x
1436;92;152;110;SARGERON;x
1437;152;94;110;NIJEL;x
1438;135;94;110;TETHRIS ARAN;x
1439;96;94;110;THUNDER AXE;x
1440;51;94;110;RHUHNAS;x
1441;152;159;135;ETHEL RETHOR;x
1442;62;159;135;RANAZJAR;x
1443;214;99;58;ORGRIMMAR;x
1444;146;99;58;SPIRITVALE;x
1445;148;56;90;ROCKTUSK;x
1446;105;86;23;BLADEFIST;x
1447;229;26;0;RAZOR HILL;x
1448;133;24;17;DRYGULCH;x
1449;186;66;62;THUNDERWISH;x
1450;122;66;0;BLACKBLOOD;x
1451;193;66;0;RAZORMANE;x
1452;182;54;0;SARKOTH;x
1453;182;106;0;BLADESCAR;x
1454;126;26;0;SEN'JIN;x
1455;126;73;0;SOUTHWATCH;x
1456;126;174;0;GERUZH;x
1457;146;189;58;DARKSPEAR HOLD;x
1458;206;189;58;SPITESCALE COVE;x
1459;206;114;58;BLOODTALON SHORE;x
1460;141;150;128;CROSSROADS;x
1461;141;101;128;GOLD ROAD;x
1462;219;188;154;RATCHET;x
1463;92;150;128;THORN HILL;x
1464;171;133;156;SHEHRAS;x
1465;129;133;156;LUSHWATER;x
1466;88;133;156;DREAMER'S ROCK;x
1467;146;90;62;DREADMIST;x
1468;34;56;62;DRY HILLS;x
1469;118;90;62;DAZGOK;x
1470;204;135;62;DEADLOCK;x
1471;146;56;62;MOR'SHAN;x
1472;146;36;62;GROL'DOM;x
